,AGENT_EXECUTING,AGENT_EXECUTING_PENDING,AGENT_SCHEDULING,AGENT_SCHEDULING_PENDING,AGENT_STAGING_INPUT,AGENT_STAGING_INPUT_PENDING,AGENT_STAGING_OUTPUT,AGENT_STAGING_OUTPUT_PENDING,CANCELED,DONE,FAILED,NEW,UMGR_SCHEDULING,UMGR_SCHEDULING_PENDING,UMGR_STAGING_INPUT,UMGR_STAGING_INPUT_PENDING,UMGR_STAGING_OUTPUT,UMGR_STAGING_OUTPUT_PENDING,U_AGENT_EXECUTING,U_AGENT_QUEUING,U_AGENT_QUEUING_EXEC,U_AGENT_SCHEDULING,U_UMGR_BINDING,U_UMGR_SCHEDULING,experiment,hid,pid,sid,uid,util_u_eprep,util_u_equeue,util_u_exec_app,util_u_exec_cu,util_u_exec_orte,util_u_exec_rp,util_u_pre_exec,util_u_total,util_u_unschedule
343,1439.617900133133,1439.6072001457214,1163.3687000274658,1163.3673000335693,1163.2755999565125,1161.8379001617432,2827.9852001667023,2827.9835000038147,,2829.968199968338,,1161.7328000068665,1161.8363001346588,1161.8355000019073,1161.8375000953674,1161.8366000652313,2829.9680001735687,2827.990499973297,1388.3655998706818,0.001399993896484375,0.010699987411499023,276.2385001182556,0.0008001327514648438,0.10269999504089355,exp3,nid25351,pilot.0000,rp.session.two.jdakka.017624.0002,unit.000343,0.00709986686706543,0.014700174331665039,,0.0634000301361084,,0.07159996032714844,0.048599958419799805,1388.382800102234,
344,1440.4197001457214,1440.4179000854492,1163.3013999462128,1163.2997000217438,1163.2755999565125,1161.9539000988007,2827.9921000003815,2827.984500169754,,2829.968199968338,,1161.8478000164032,1161.9525001049042,1161.9511001110077,1161.953500032425,1161.9528000354767,2829.9680001735687,2827.9973001480103,1387.5648000240326,0.0016999244689941406,0.0018000602722167969,277.11650013923645,0.001399993896484375,0.10330009460449219,exp3,nid25351,pilot.0000,rp.session.two.jdakka.017624.0002,unit.000344,0.005199909210205078,0.00690007209777832,,0.06760001182556152,,0.06699991226196289,0.052500009536743164,1387.5806999206543,
345,1440.4690999984741,1440.4253001213074,1163.4110000133514,1163.4097001552582,1163.2755999565125,1162.0673999786377,2827.8835999965668,2827.881900072098,,2828.357300043106,,1161.959400177002,1162.0661001205444,1162.0650000572205,1162.0669000148773,1162.0663001537323,2828.3572001457214,2827.88890004158,1387.4128000736237,0.0012998580932617188,0.04379987716674805,277.01430010795593,0.0011000633239746094,0.10559988021850586,exp3,nid25351,pilot.0000,rp.session.two.jdakka.017624.0002,unit.000345,0.005700111389160156,0.04779982566833496,,0.06310009956359863,,0.06439995765686035,0.048599958419799805,1387.4634997844696,
346,1440.5189001560211,1440.43950009346,1163.389699935913,1163.3882999420166,1163.2755999565125,1162.178200006485,2826.7769000530243,2826.775099992752,,2828.357300043106,,1162.0736999511719,1162.1771001815796,1162.1763000488281,1162.1779000759125,1162.177400112152,2828.3572001457214,2826.7817001342773,1386.256199836731,0.001399993896484375,0.07940006256103516,277.049800157547,0.0008001327514648438,0.10260009765625,exp3,nid25351,pilot.0000,rp.session.two.jdakka.017624.0002,unit.000346,0.0051000118255615234,0.08340001106262207,,0.06850004196166992,,0.06309986114501953,0.05450010299682617,1386.342099905014,
347,1440.568400144577,1440.4458000659943,1163.4321999549866,1163.4309000968933,1163.2755999565125,1162.2922999858856,2827.280900001526,2827.279000043869,,2828.357300043106,,1162.1874001026154,1162.2908999919891,1162.289999961853,1162.2918000221252,1162.2913000583649,2828.3572001457214,2827.286499977112,1386.710599899292,0.0012998580932617188,0.12260007858276367,277.0136001110077,0.0009000301361083984,0.1025998592376709,exp3,nid25351,pilot.0000,rp.session.two.jdakka.017624.0002,unit.000347,0.005800008773803711,0.12660002708435059,,0.06200003623962402,,0.06869983673095703,0.04799985885620117,1386.8401999473572,
348,1440.6189999580383,1440.4521000385284,1163.4534001350403,1163.4521000385284,1163.2755999565125,1162.4045000076294,2823.7585999965668,2823.75670003891,,2826.6981999874115,,1162.2984001636505,1162.402899980545,1162.401999950409,1162.404000043869,1162.4032001495361,2826.6979999542236,2823.76390004158,1383.1377000808716,0.0013000965118408203,0.1668999195098877,276.99869990348816,0.0009000301361083984,0.10359978675842285,exp3,nid25351,pilot.0000,rp.session.two.jdakka.017624.0002,unit.000348,0.008599996566772461,0.1708998680114746,,0.06640005111694336,,0.06500005722045898,0.05089998245239258,1383.3118000030518,
349,1441.5364999771118,1441.5347001552582,1163.347100019455,1163.3457000255585,1163.2755999565125,1162.5166001319885,2824.365499973297,2824.3638999462128,,2826.6981999874115,,1162.4103000164032,1162.515200138092,1162.514300107956,1162.5161001682281,1162.5155000686646,2826.6979999542236,2824.3705999851227,1382.827399969101,0.001399993896484375,0.0017998218536376953,278.1876001358032,0.0009000301361083984,0.10400009155273438,exp3,nid25351,pilot.0000,rp.session.two.jdakka.017624.0002,unit.000349,0.0048999786376953125,0.005899906158447266,,0.06769990921020508,,0.07400012016296387,0.049700021743774414,1382.8357999324799,
350,1441.7415001392365,1441.7397000789642,1163.3243000507355,1163.322900056839,1163.2755999565125,1162.6377999782562,2825.672800064087,2825.6710000038147,,2826.6981999874115,,1162.5280001163483,1162.6359000205994,1162.6347000598907,1162.637400150299,1162.636300086975,2826.6979999542236,2825.677999973297,1383.9294998645782,0.001399993896484375,0.0018000602722167969,278.41540002822876,0.001199960708618164,0.10669994354248047,exp3,nid25351,pilot.0000,rp.session.two.jdakka.017624.0002,unit.000350,0.005399942398071289,0.0065000057220458984,,0.07060003280639648,,0.0699000358581543,0.056799888610839844,1383.9384999275208,
351,1441.7948999404907,1441.7478001117706,1165.5018999576569,1165.5004999637604,1165.3919999599457,1162.7485001087189,2825.4699001312256,2825.468199968338,,2826.6981999874115,,1162.6440999507904,1162.747400045395,1162.746600151062,1162.7481000423431,1162.7476000785828,2826.6979999542236,2825.4753999710083,1383.6733000278473,0.001399993896484375,0.04709982872009277,276.24590015411377,0.0007998943328857422,0.10250020027160645,exp3,nid25351,pilot.0000,rp.session.two.jdakka.017624.0002,unit.000351,0.006000041961669922,0.051799774169921875,,0.08520007133483887,,0.07019996643066406,0.06929993629455566,1383.7278997898102,
352,1441.846899986267,1441.7555000782013,1165.5641000270844,1165.5627000331879,1165.3919999599457,1162.8708000183105,2833.4019000530243,2833.4002001285553,,2834.8789999485016,,1162.7622001171112,1162.8693001270294,1162.8684000968933,1162.8703000545502,1162.869600057602,2834.878900051117,2833.406599998474,1391.5533001422882,0.001399993896484375,0.0913999080657959,276.19140005111694,0.0009000301361083984,0.10619997978210449,exp3,nid25351,pilot.0000,rp.session.two.jdakka.017624.0002,unit.000352,0.006100177764892578,0.096099853515625,,0.08060002326965332,,0.07679986953735352,0.06529998779296875,1391.6522998809814,
353,1441.9040999412537,1441.843500137329,1165.4393000602722,1165.4379999637604,1165.3919999599457,1162.993800163269,2822.553400039673,2822.551700115204,,2824.940600156784,,1162.8842000961304,1162.991600036621,1162.9890999794006,1162.9932000637054,1162.9920001029968,2824.940400123596,2822.558599948883,1380.6476001739502,0.0013000965118408203,0.06059980392456055,276.4042000770569,0.0025000572204589844,0.10489988327026367,exp3,nid25351,pilot.0000,rp.session.two.jdakka.017624.0002,unit.000353,0.0065000057220458984,0.06479978561401367,,0.07909989356994629,,0.07910013198852539,0.06280016899108887,1380.7149000167847,
354,1441.9593000411987,1441.849900007248,1165.460000038147,1165.4586000442505,1165.3919999599457,1163.1112999916077,2831.396000146866,2831.3944001197815,,2834.8789999485016,,1163.0016000270844,1163.1087000370026,1163.107500076294,1163.1096999645233,1163.108999967575,2834.878900051117,2831.4007000923157,1389.4351000785828,0.001399993896484375,0.10940003395080566,276.38989996910095,0.001199960708618164,0.10590004920959473,exp3,nid25351,pilot.0000,rp.session.two.jdakka.017624.0002,unit.000354,0.006599903106689453,0.11339998245239258,,0.08000016212463379,,0.07870006561279297,0.06100010871887207,1389.5513999462128,
355,1442.017699956894,1441.8579001426697,1165.5225999355316,1165.5211999416351,1165.3919999599457,1163.2365000247955,2826.97870016098,2826.9769999980927,,2828.357300043106,,1163.121299982071,1163.2331001758575,1163.2318000793457,1163.2360999584198,1163.2332999706268,2828.3572001457214,2826.9837000370026,1384.9593000411987,0.001399993896484375,0.15979981422424316,276.33530020713806,0.0013000965118408203,0.11050009727478027,exp3,nid25351,pilot.0000,rp.session.two.jdakka.017624.0002,unit.000355,0.005400180816650391,0.1648998260498047,,0.0709998607635498,,0.08949995040893555,0.05369997024536133,1385.1268999576569,
356,1442.4570000171661,1442.455199956894,1165.4191000461578,1165.4174001216888,1165.3919999599457,1163.3696999549866,2832.298900127411,2832.2971999645233,,2834.8789999485016,,1163.2573001384735,1163.367900133133,1163.3670001029968,1163.3691000938416,1163.3682000637054,2834.878900051117,2832.3036000728607,1389.8401999473572,0.0016999244689941406,0.0018000602722167969,277.0360999107361,0.0009000301361083984,0.10969996452331543,exp3,nid25351,pilot.0000,rp.session.two.jdakka.017624.0002,unit.000356,0.005500078201293945,0.00690007209777832,,0.07629990577697754,,0.07089996337890625,0.056799888610839844,1389.8497002124786,
357,1442.511300086975,1442.4629001617432,1165.480600118637,1165.4793000221252,1165.3919999599457,1163.4895000457764,2828.5887999534607,2828.5871000289917,,2829.968199968338,,1163.3831000328064,1163.4881000518799,1163.4872000217438,1163.489000082016,1163.4883000850677,2829.9680001735687,2828.593500137329,1386.0757999420166,0.0013000965118408203,0.048399925231933594,276.9823000431061,0.0009000301361083984,0.10409998893737793,exp3,nid25351,pilot.0000,rp.session.two.jdakka.017624.0002,unit.000357,0.006200075149536133,0.0531001091003418,,0.0820000171661377,,0.06859993934631348,0.06589984893798828,1386.1318001747131,
358,1442.563600063324,1442.4707000255585,1165.5432000160217,1165.5419001579285,1165.3919999599457,1163.6016001701355,2825.476799964905,2825.469300031662,,2826.6981999874115,,1163.4952001571655,1163.5992000102997,1163.5975999832153,1163.6012001037598,1163.5998001098633,2826.6979999542236,2825.481500148773,1382.905699968338,0.0012998580932617188,0.09290003776550293,276.92750000953674,0.001600027084350586,0.10239982604980469,exp3,nid25351,pilot.0000,rp.session.two.jdakka.017624.0002,unit.000358,0.0055999755859375,0.09759998321533203,,0.06890010833740234,,0.08369994163513184,0.05269980430603027,1383.0121998786926,
359,1442.6249001026154,1442.4772000312805,1165.5850999355316,1165.5836999416351,1165.3919999599457,1163.7167999744415,2828.8907001018524,2828.88890004158,,2829.968199968338,,1163.60840010643,1163.7123000621796,1163.7111999988556,1163.7162001132965,1163.7146999835968,2829.9680001735687,2828.8953001499176,1386.2639999389648,0.001399993896484375,0.14770007133483887,276.8921000957489,0.0011000633239746094,0.10279989242553711,exp3,nid25351,pilot.0000,rp.session.two.jdakka.017624.0002,unit.000359,0.008699893951416016,0.15180015563964844,,0.08430004119873047,,0.06960010528564453,0.06550002098083496,1386.4188001155853,
0,12353.15919995308,12353.156699895859,12353.150199890137,12353.147599935532,12353.115000009537,12351.737699985504,12419.656699895859,12419.654399871826,,12422.927500009537,,12351.628499984741,12351.735699892044,12351.734499931335,12351.737200021744,12351.73609995842,12422.926800012589,12419.669699907303,66.49519991874695,0.002599954605102539,0.0025000572204589844,0.0065000057220458984,0.001199960708618164,0.10599994659423828,exp6,nid27559,pilot.0000,rp.session.two.jdakka.017624.0003,unit.000000,0.005499839782714844,0.007899999618530273,,0.06419992446899414,,0.06700015068054199,0.04940009117126465,66.5074999332428,
1,12353.20980000496,12353.1710999012,12353.165099859238,12353.163800001144,12353.115000009537,12351.869699954987,12419.278199911118,12419.240499973297,,12422.927500009537,,12351.752899885178,12351.868199825287,12351.867399930954,12351.86929988861,12351.868499994278,12422.926800012589,12419.294600009918,66.03069996833801,0.0012998580932617188,0.038700103759765625,0.006000041961669922,0.0007998943328857422,0.11450004577636719,exp6,nid27559,pilot.0000,rp.session.two.jdakka.017624.0003,unit.000001,0.005499839782714844,0.044100046157836914,,0.0634000301361084,,0.06550002098083496,0.04889988899230957,66.125,
2,12353.259699821472,12353.186800003052,12353.180899858475,12353.179600000381,12353.115000009537,12352.00569987297,12419.2593998909,12419.238699913025,,12422.927500009537,,12351.88789987564,12352.00419998169,12352.000399827957,12352.005299806595,12352.004400014877,12422.926800012589,12419.276499986649,65.97900009155273,0.0012998580932617188,0.07289981842041016,0.005900144577026367,0.0038001537322998047,0.11249995231628418,exp6,nid27559,pilot.0000,rp.session.two.jdakka.017624.0003,unit.000002,0.00520014762878418,0.07809996604919434,,0.06100010871887207,,0.06799983978271484,0.04780006408691406,66.09220004081726,
3,12353.310299873352,12353.202799797058,12353.196799993515,12353.195499897003,12353.115000009537,12352.170300006866,12419.45109987259,12419.448699951172,,12422.927500009537,,12352.044699907303,12352.16789984703,12352.166599988937,12352.169799804688,12352.168200016022,12422.926800012589,12419.466799974442,66.13840007781982,0.0013000965118408203,0.10750007629394531,0.00599980354309082,0.0012998580932617188,0.12190008163452148,exp6,nid27559,pilot.0000,rp.session.two.jdakka.017624.0003,unit.000003,0.0060999393463134766,0.11279988288879395,,0.06310009956359863,,0.06410002708435059,0.04809999465942383,66.25539994239807,
4,12353.360299825668,12353.219999790192,12353.213999986649,12353.212499856949,12353.115000009537,12352.328799962997,12420.788100004196,12420.786099910736,,12422.927500009537,,12352.198599815369,12352.326399803162,12352.325599908829,12352.328299999237,12352.32690000534,12422.926800012589,12420.803399801254,67.42580008506775,0.0015001296997070312,0.14030003547668457,0.00599980354309082,0.0007998943328857422,0.127000093460083,exp6,nid27559,pilot.0000,rp.session.two.jdakka.017624.0003,unit.000004,0.0051000118255615234,0.1455998420715332,,0.0653998851776123,,0.0654001235961914,0.04900002479553223,67.57550001144409,
5,12353.40969991684,12353.239899873734,12353.233899831772,12353.232499837875,12353.115000009537,12352.455799818039,12419.34719991684,12419.34519982338,,12422.927500009537,,12352.345700025558,12352.454299926758,12352.453299999237,12352.455399990082,12352.45459985733,12422.926800012589,12419.361299991608,65.93549990653992,0.001399993896484375,0.1698000431060791,0.006000041961669922,0.0009999275207519531,0.10759997367858887,exp6,nid27559,pilot.0000,rp.session.two.jdakka.017624.0003,unit.000005,0.005300045013427734,0.17499995231628418,,0.07469987869262695,,0.06480002403259277,0.059600114822387695,66.18999981880188,
6,12353.458999872208,12353.255999803543,12353.25,12353.248699903488,12353.115000009537,12352.586999893188,12419.759999990463,12419.758099794388,,12422.927500009537,,12352.48039984703,12352.585599899292,12352.584599971771,12352.586599826813,12352.585899829865,12422.926800012589,12419.774199962616,66.29909992218018,0.0013000965118408203,0.20300006866455078,0.00599980354309082,0.0009999275207519531,0.10420012474060059,exp6,nid27559,pilot.0000,rp.session.two.jdakka.017624.0003,unit.000006,0.006700038909912109,0.20819997787475586,,0.49340009689331055,,0.07349991798400879,0.4779999256134033,66.51160001754761,
7,12353.513700008392,12353.271899938583,12353.265899896622,12353.26459980011,12353.115000009537,12352.702499866486,12420.684700012207,12420.682699918747,,12422.927500009537,,12352.593299865723,12352.6984000206,12352.697499990463,12352.700999975204,12352.699299812317,12422.926800012589,12420.699199914932,67.16899991035461,0.0013000965118408203,0.24180006980895996,0.006000041961669922,0.0009000301361083984,0.10420012474060059,exp6,nid27559,pilot.0000,rp.session.two.jdakka.017624.0003,unit.000007,0.014499902725219727,0.24700021743774414,,0.07609987258911133,,0.46140003204345703,0.05110001564025879,67.42140007019043,
8,12354.32389998436,12354.321999788284,12354.315899848938,12354.314199924469,12354.297399997711,12352.818599939346,12421.81469988823,12421.812899827957,,12422.927500009537,,12352.710399866104,12352.816499948502,12352.814800024033,12352.817600011826,12352.816799879074,12422.926800012589,12421.827499866486,67.48899984359741,0.0016999244689941406,0.0019001960754394531,0.0060999393463134766,0.0016999244689941406,0.1044001579284668,exp6,nid27559,pilot.0000,rp.session.two.jdakka.017624.0003,unit.000008,0.005399942398071289,0.007200002670288086,,0.06949996948242188,,0.06699991226196289,0.05360007286071777,67.50039982795715,
9,12354.373299837112,12354.337599992752,12354.331499814987,12354.33009982109,12354.297399997711,12352.956899881363,12421.200299978256,12421.197799921036,,12422.927500009537,,12352.84969997406,12352.955299854279,12352.953899860382,12352.956300020218,12352.95560002327,12422.926800012589,12421.213899850845,66.82450008392334,0.001399993896484375,0.03569984436035156,0.006100177764892578,0.001399993896484375,0.10419988632202148,exp6,nid27559,pilot.0000,rp.session.two.jdakka.017624.0003,unit.000009,0.005500078201293945,0.0409998893737793,,0.06679987907409668,,0.06690001487731934,0.05240011215209961,66.86969995498657,
10,12354.425299882889,12354.35289978981,12354.346899986267,12354.345599889755,12354.297399997711,12353.084599971771,12420.994899988174,12420.993099927902,,12422.927500009537,,12352.972800016403,12353.082000017166,12353.08109998703,12353.08410000801,12353.082299947739,12422.926800012589,12421.008399963379,66.56780004501343,0.0013000965118408203,0.07240009307861328,0.00599980354309082,0.0009000301361083984,0.10829997062683105,exp6,nid27559,pilot.0000,rp.session.two.jdakka.017624.0003,unit.000010,0.0062999725341796875,0.0775001049041748,,0.06940007209777832,,0.06570005416870117,0.052900075912475586,66.64930009841919,
11,12354.47689986229,12354.369199991226,12354.363099813461,12354.361799955368,12354.297399997711,12353.229799985886,12421.509299993515,12421.50739979744,,12422.927500009537,,12353.107499837875,12353.227299928665,12353.226300001144,12353.228299856186,12353.227499961853,12422.926800012589,12421.523199796677,67.03049993515015,0.0012998580932617188,0.10769987106323242,0.006100177764892578,0.0009999275207519531,0.11880016326904297,exp6,nid27559,pilot.0000,rp.session.two.jdakka.017624.0003,unit.000011,0.00520014762878418,0.1129000186920166,,0.07420015335083008,,0.07289981842041016,0.058099985122680664,67.1479001045227,
12,12354.52999997139,12354.385599851608,12354.379499912262,12354.37819981575,12354.297399997711,12353.371199846268,12420.070399999619,12420.068599939346,,12422.927500009537,,12353.24749994278,12353.369400024414,12353.368399858475,12353.370699882507,12353.369699954987,12422.926800012589,12420.083999872208,65.53859996795654,0.0013000965118408203,0.14440011978149414,0.0060999393463134766,0.0010001659393310547,0.12089991569519043,exp6,nid27559,pilot.0000,rp.session.two.jdakka.017624.0003,unit.000012,0.008199930191040039,0.14960002899169922,,0.10989999771118164,,0.07430005073547363,0.09330010414123535,65.6923999786377,
13,12354.587399959564,12354.40129995346,12354.395099878311,12354.393699884415,12354.297399997711,12353.49599981308,12421.215599775314,12421.199099779129,,12422.927500009537,,12353.384699821472,12353.494400024414,12353.493499994278,12353.49549984932,12353.494799852371,12422.926800012589,12421.228999853134,66.61169981956482,0.001399993896484375,0.18610000610351562,0.006200075149536133,0.0009000301361083984,0.10880017280578613,exp6,nid27559,pilot.0000,rp.session.two.jdakka.017624.0003,unit.000013,0.005899906158447266,0.19140005111694336,,0.07920002937316895,,0.07969999313354492,0.0643000602722168,66.82329988479614,
14,12354.645199775696,12354.418299913406,12354.411999940872,12354.4101998806,12354.297399997711,12353.650199890137,12420.89159989357,12420.88959980011,,12422.927500009537,,12353.520200014114,12353.647599935532,12353.646699905396,12353.648699998856,12353.647899866104,12422.926800012589,12420.90499997139,66.24440002441406,0.0018000602722167969,0.2268998622894287,0.0062999725341796875,0.0009000301361083984,0.12649989128112793,exp6,nid27559,pilot.0000,rp.session.two.jdakka.017624.0003,unit.000014,0.007300138473510742,0.2322998046875,,0.07540011405944824,,0.07819986343383789,0.056799888610839844,66.48109984397888,
15,12354.705799818039,12354.439299821854,12354.43299984932,12354.43129992485,12354.297399997711,12353.779399871826,12420.580699920654,12420.578199863434,,12422.927500009537,,12353.661999940872,12353.777899980545,12353.775899887085,12353.778899908066,12353.778299808502,12422.926800012589,12420.595999956131,65.8724000453949,0.0016999244689941406,0.26649999618530273,0.0062999725341796875,0.002000093460083008,0.11389994621276855,exp6,nid27559,pilot.0000,rp.session.two.jdakka.017624.0003,unit.000015,0.006200075149536133,0.271899938583374,,0.08570003509521484,,0.07179999351501465,0.06730008125305176,66.14919996261597,
16,12355.424199819565,12355.422299861908,12355.41519999504,12355.41319990158,12355.390799999237,12353.900099992752,12421.230599880219,12421.201499938965,,12422.927500009537,,12353.791199922562,12353.89679980278,12353.895900011063,12353.899600028992,12353.898099899292,12422.926800012589,12421.244199991226,65.77730011940002,0.002000093460083008,0.0018999576568603516,0.00709986686706543,0.0008997917175292969,0.10470008850097656,exp6,nid27559,pilot.0000,rp.session.two.jdakka.017624.0003,unit.000016,0.0051000118255615234,0.007899999618530273,,0.06190013885498047,,0.06739997863769531,0.047100067138671875,65.81930017471313,
17,12355.475600004196,12355.442299842834,12355.435099840164,12355.433099985123,12355.390799999237,12354.033599853516,12422.432599782944,12422.430199861526,,12425.228299856186,,12353.910499811172,12354.030299901962,12354.028800010681,12354.031999826431,12354.030900001526,12425.227999925613,12422.445899963379,66.95459985733032,0.0019998550415039062,0.033300161361694336,0.007200002670288086,0.0014998912811279297,0.11830019950866699,exp6,nid27559,pilot.0000,rp.session.two.jdakka.017624.0003,unit.000017,0.0062999725341796875,0.03940010070800781,,0.07089996337890625,,0.07780003547668457,0.05470013618469238,66.99819993972778,
18,12355.531699895859,12355.459599971771,12355.452399969101,12355.450999975204,12355.390799999237,12354.254999876022,12422.223099946976,12422.221299886703,,12425.228299856186,,12354.045699834824,12354.251399993896,12354.249099969864,12354.253299951553,12354.252399921417,12425.227999925613,12422.236799955368,66.68959999084473,0.001399993896484375,0.07209992408752441,0.007200002670288086,0.0023000240325927734,0.2034001350402832,exp6,nid27559,pilot.0000,rp.session.two.jdakka.017624.0003,unit.000018,0.0055999755859375,0.07809996604919434,,0.08450007438659668,,0.06949996948242188,0.06589984893798828,66.77189993858337,
19,12355.587399959564,12355.477499961853,12355.470299959183,12355.468699932098,12355.390799999237,12354.385499954224,12422.254499912262,12422.224499940872,,12425.228299856186,,12354.264499902725,12354.380299806595,12354.372900009155,12354.384699821472,12354.383599996567,12425.227999925613,12422.267399787903,66.63709998130798,0.001600027084350586,0.10989999771118164,0.007200002670288086,0.007399797439575195,0.10840010643005371,exp6,nid27559,pilot.0000,rp.session.two.jdakka.017624.0003,unit.000019,0.0060999393463134766,0.11590003967285156,,0.09690022468566895,,0.07329988479614258,0.07359981536865234,66.78419995307922,
20,12355.640899896622,12355.497299909592,12355.489899873734,12355.487699985504,12355.390799999237,12354.553999900818,12422.447599887848,12422.432199954987,,12425.228299856186,,12354.425299882889,12354.5515999794,12354.548799991608,12354.553599834442,12354.55279994011,12425.227999925613,12422.493999958038,66.79130005836487,0.002199888229370117,0.1435999870300293,0.007400035858154297,0.00279998779296875,0.12350010871887207,exp6,nid27559,pilot.0000,rp.session.two.jdakka.017624.0003,unit.000020,0.0062999725341796875,0.14969992637634277,,0.08710002899169922,,0.0878000259399414,0.06879997253417969,66.95709991455078,
21,12355.699799776077,12355.517399787903,12355.509799957275,12355.50769996643,12355.390799999237,12354.68349981308,12422.2390999794,12422.222499847412,,12425.228299856186,,12354.57389998436,12354.681900024414,12354.680599927902,12354.68299984932,12354.682299852371,12425.227999925613,12422.252399921417,66.52270007133484,0.0020999908447265625,0.18239998817443848,0.007599830627441406,0.0013000965118408203,0.10669994354248047,exp6,nid27559,pilot.0000,rp.session.two.jdakka.017624.0003,unit.000021,0.008300065994262695,0.18879985809326172,,0.10159993171691895,,0.0896000862121582,0.07319998741149902,66.72930002212524,
22,12355.764799833298,12355.536399841309,12355.528899908066,12355.526999950409,12355.390799999237,12354.814199924469,12422.269299983978,12422.225600004196,,12425.228299856186,,12354.6968998909,12354.812599897385,12354.811699867249,12354.813799858093,12354.812899827957,12425.227999925613,12422.283899784088,66.46080017089844,0.0018999576568603516,0.22839999198913574,0.0074999332427978516,0.0009000301361083984,0.11479997634887695,exp6,nid27559,pilot.0000,rp.session.two.jdakka.017624.0003,unit.000022,0.006100177764892578,0.23459982872009277,,0.09279990196228027,,0.07469987869262695,0.07220005989074707,66.73919987678528,
23,12356.517499923706,12356.51559996605,12356.508199930191,12356.506299972534,12356.485899925232,12354.959999799728,12423.955299854279,12423.95309996605,,12425.228299856186,,12354.82809996605,12354.952399969101,12354.951299905777,12354.959599971771,12354.952699899673,12425.227999925613,12423.968599796295,67.43560004234314,0.0018999576568603516,0.0018999576568603516,0.007400035858154297,0.0011000633239746094,0.1231999397277832,exp6,nid27559,pilot.0000,rp.session.two.jdakka.017624.0003,unit.000023,0.0065000057220458984,0.00800013542175293,,0.08619999885559082,,0.07769989967346191,0.06370019912719727,67.44860005378723,
24,12356.56939983368,12356.535899877548,12356.528399944305,12356.526599884033,12356.485899925232,12355.12800002098,12424.06619977951,12424.063299894333,,12425.228299856186,,12354.996299982071,12355.122200012207,12355.120100021362,12355.127599954605,12355.126699924469,12425.227999925613,12424.079999923706,67.49390006065369,0.0018000602722167969,0.033499956130981445,0.0074999332427978516,0.0020999908447265625,0.12380003929138184,exp6,nid27559,pilot.0000,rp.session.two.jdakka.017624.0003,unit.000024,0.006700038909912109,0.03970003128051758,,0.09799981117248535,,0.0775001049041748,0.07209992408752441,67.53830003738403,
25,12356.623799800873,12356.556499958038,12356.54909992218,12356.54759979248,12356.485899925232,12355.297199964523,12423.970299959183,12423.954399824142,,12425.228299856186,,12355.171499967575,12355.295799970627,12355.293999910355,12355.296899795532,12355.296000003815,12425.227999925613,12423.991899967194,67.33060002326965,0.0015001296997070312,0.06729984283447266,0.007400035858154297,0.0018000602722167969,0.12249994277954102,exp6,nid27559,pilot.0000,rp.session.two.jdakka.017624.0003,unit.000025,0.007300138473510742,0.07340002059936523,,0.09629988670349121,,0.07360005378723145,0.0745999813079834,67.4242000579834,
26,12356.679899930954,12356.576999902725,12356.569199800491,12356.567499876022,12356.485899925232,12355.454499959946,12424.271499872208,12424.269499778748,,12429.434299945831,,12355.324699878693,12355.448999881744,12355.44789981842,12355.451499938965,12355.449199914932,12429.433699846268,12424.285499811172,67.58959984779358,0.0016999244689941406,0.10290002822875977,0.007800102233886719,0.0011000633239746094,0.1231999397277832,exp6,nid27559,pilot.0000,rp.session.two.jdakka.017624.0003,unit.000026,0.007400035858154297,0.10930013656616211,,0.0989999771118164,,0.07909989356994629,0.07910013198852539,67.70340013504028,
27,12356.737899780273,12356.59669995308,12356.589199781418,12356.587499856949,12356.485899925232,12355.595700025558,12423.99429988861,12423.955599784851,,12425.228299856186,,12355.483799934387,12355.594300031662,12355.58799982071,12355.595299959183,12355.59469985962,12425.227999925613,12424.009599924088,67.21770000457764,0.0016999244689941406,0.14119982719421387,0.007500171661376953,0.006300210952758789,0.10419988632202148,exp6,nid27559,pilot.0000,rp.session.two.jdakka.017624.0003,unit.000027,0.010100126266479492,0.14739990234375,,0.09349989891052246,,0.08389997482299805,0.07439994812011719,67.39950013160706,
28,12356.803599834442,12356.61679983139,12356.609200000763,12356.607599973679,12356.485899925232,12355.755899906158,12424.043499946594,12423.960199832916,,12425.228299856186,,12355.609299898148,12355.752899885178,12355.75019979477,12355.75519990921,12355.754499912262,12425.227999925613,12424.057799816132,67.15659999847412,0.001600027084350586,0.1868000030517578,0.007599830627441406,0.0027000904083251953,0.1408998966217041,exp6,nid27559,pilot.0000,rp.session.two.jdakka.017624.0003,unit.000028,0.01640009880065918,0.19299983978271484,,0.09420013427734375,,0.0839998722076416,0.07039999961853027,67.42689990997314,
29,12356.869099855423,12356.637699842453,12356.630100011826,12356.628499984741,12356.485899925232,12355.9484000206,12424.476799964905,12424.47469997406,,12429.434299945831,,12355.784799814224,12355.945099830627,12355.943699836731,12355.946300029755,12355.945499897003,12429.433699846268,12424.490700006485,67.60560011863708,0.001600027084350586,0.2314000129699707,0.007599830627441406,0.001399993896484375,0.15890002250671387,exp6,nid27559,pilot.0000,rp.session.two.jdakka.017624.0003,unit.000029,0.006000041961669922,0.23759984970092773,,0.09150004386901855,,0.07669997215270996,0.07049989700317383,67.84749984741211,
